id,display_name,author,ab,publication_date,relevance_score,so,so_id,publisher,issn,url,first_page,last_page,volume,issue,is_oa,cited_by_count,counts_by_year,publication_year,cited_by_api_url,ids,doi,type,referenced_works,related_works,concepts
https://openalex.org/W2182216980,NOTES AND CORRESPONDENCE On the Dynamics of b Plumes,,"The dynamics of zonal recirculating flows ( b plumes) driven by a source of potential vorticity, or a sink of mass, located at the eastern boundary of an ocean basin are investigated using analytical solutions of the barotropic, linear, steady quasigeostrophic equation with bottom and lateral friction. By scaling the ratio of the strength of the recirculation to that of the sink by that from the inviscid solution, the regimes are identified in which friction becomes a dominant factor. The primary new finding of this study is that the recirculating flow component disappears due to frictional effects when the meridional extent of the sink becomes small. Unlike for the zonal extent of the sink, which affects the recirculating component only if it is on the order of the frictional boundary layer scale, the deviation of the recirculating flow strength from that given by the inviscid solution is apparent for meridional sink scales, which are much larger than the frictional boundary layer scale. Also, location of the maximum recirculation and westward penetration distance of the plumes are quantified. Finally, a stability analysis is conducted to determine the parameter regime in which the b plumes are candidates for instability.",2001-01-01,NA,NA,NA,NA,,NA,NA,NA,NA,NA,FALSE,0,,2001,https://api.openalex.org/works?filter=cites:W2182216980,,NA,NA,,,
https://openalex.org/W2415931447,Lagrangian Data Analysis in Mesoscale Prediction and Model Validation Studies,,"Abstract : The long term goals of this proposal are the development and application of new methods of investigation for the use of Lagrangian data. Special attention is given to the combined use of data and models, in terms of model validation and statistical prediction.",1999-09-30,NA,NA,NA,NA,,https://doi.org/10.21236/ada631703,NA,NA,NA,NA,FALSE,0,,1999,https://api.openalex.org/works?filter=cites:W2415931447,,https://doi.org/10.21236/ada631703,report,,,
https://openalex.org/W2592737278,Importance of 3D Processes Near the Ocean’s Surface for Material Transport,,,2014-12-17,NA,2014 AGU Fall Meeting,https://openalex.org/V4306497865,NA,,NA,NA,NA,2014,NA,FALSE,0,,2014,https://api.openalex.org/works?filter=cites:W2592737278,,NA,NA,,,
https://openalex.org/W2612382252,Bolus generation by a river plume in coastal Gulf of Mexico,,,2014-12-15,NA,AGU Fall Meeting Abstracts,https://openalex.org/V4306501062,NA,,NA,NA,NA,2014,NA,FALSE,0,,2014,https://api.openalex.org/works?filter=cites:W2612382252,,NA,NA,,,
https://openalex.org/W2624913294,Characteristics and Seasonality of the Submesoscale Regime in the Gulf Stream Region,,,2014-12-17,NA,2014 AGU Fall Meeting,https://openalex.org/V4306497865,NA,,NA,NA,NA,2014,NA,FALSE,0,,2014,https://api.openalex.org/works?filter=cites:W2624913294,,NA,NA,,,
https://openalex.org/W2626779275,Submesoscale Dispersion in the Vicinity of the Deepwater Horizon Spill,,,2014-12-17,NA,AGU Fall Meeting Abstracts,https://openalex.org/V4306501062,NA,,NA,NA,NA,2014,NA,FALSE,0,,2014,https://api.openalex.org/works?filter=cites:W2626779275,,NA,NA,,,
https://openalex.org/W2759220599,Parameterization of Submesoscale Particle Transport in the Gulf of Mexico,,,2014-12-17,NA,AGU Fall Meeting Abstracts,https://openalex.org/V4306501062,NA,,NA,NA,NA,2014,NA,FALSE,0,,2014,https://api.openalex.org/works?filter=cites:W2759220599,,NA,NA,,,
https://openalex.org/W2762818252,Inner Shelf Surface Dispersion in the Florida Panhandle,,,2014-12-16,NA,2014 AGU Fall Meeting,https://openalex.org/V4306497865,NA,,NA,NA,NA,2014,NA,FALSE,0,,2014,https://api.openalex.org/works?filter=cites:W2762818252,,NA,NA,,,
https://openalex.org/W2951778926,Ergodic Dynamics of the Coupled Quasigeostrophic Flow-Energy Balance System,,"The authors consider a mathematical model for the coupled atmosphere-ocean system, namely, the coupled quasigeostrophic flow-energy balance model. This model consists of the large scale quasigeostrophic oceanic flow model and the transport equation for oceanic temperature, coupled with an atmospheric energy balance model. After reformulating this coupled model as a random dynamical system (cocycle property), it is shown that the coupled quasigeostrophic-energy balance fluid system has a random attractor, and under further conditions on the physical data and the covariance of the noise, the system is ergodic, namely, for any observable of the coupled atmosphere-ocean flows, its time average approximates the statistical ensemble average, as long as the time interval is sufficiently long.",2004-08-10,NA,arXiv: Dynamical Systems,https://openalex.org/V2596960710,NA,,NA,NA,NA,NA,NA,FALSE,0,,2004,https://api.openalex.org/works?filter=cites:W2951778926,,NA,posted-content,,,
https://openalex.org/W2962990652,Impact of Boundary Conditions on Entrainment and Transport in Gravity Currents,,"Gravity currents have been studied numerically and experimentally both in the laboratory and in the ocean. The question of appropriate boundary conditions is still challenging for most complex flows. Gravity currents make no exception - appropriate, physically and mathematically sound boundary conditions are yet to be found. This task is further complicated by the technical limitations imposed by the current oceanographic techniques. 
In this paper, we make a first step toward a better understanding of the impact of boundary conditions on gravity currents. Specifically, we use direct numerical simulations to investigate the effect that the popular Neumann, and less popular Dirichlet boundary conditions on the bottom continental shelf have on the entrainment and transport of gravity currents. 
The finding is that gravity currents under these two different boundary conditions differ most in the way they transport heat from the top towards the bottom. This major difference occurs at medium temperature ranges. Entrainment and transport at high temperatures also show significant differences.",2006-05-22,NA,arXiv e-prints,https://openalex.org/V4306503228,NA,,NA,NA,NA,NA,NA,FALSE,0,,2006,https://api.openalex.org/works?filter=cites:W2962990652,,NA,posted-content,,,
https://openalex.org/W2995611023,Flow Splitting in Numerical Simulations of Oceanic Dense-Water Outflows,,,2016-02-01,NA,American Geophysical Union eBooks,https://openalex.org/V4306462807,American Geophysical Union,,NA,NA,NA,2016,NA,FALSE,0,,2016,https://api.openalex.org/works?filter=cites:W2995611023,,NA,NA,,,
https://openalex.org/W2995655918,How Do Hydrodynamic Instabilities Affect 3D Transport in Geophysical Vortices,,"Abstract Three-dimensional (3D) transport within geophysical vortices (e.g. ocean eddies) is important in understanding processes at a variety of scales, ranging from plankton production to climate variability. 3D transport can be affected by hydrodynamic instabilities of geophysical vortices; however, how the instabilities affecting 3D transport is not clear. Focusing on barotropic, inertial and 3D instabilities, we investigate the joint impacts of instabilities on 3D transport by using analytical methods and direct numerical simulations. We discover for the first time that material can be exchanged through 3D pathways which link a family of vortices generated by the instabilities in a single, initially unstable vortex. We also show that instabilities can increase the magnitude of vertical velocity, mixing rate and vertical material exchange. Besides, we find that instabilities can cause the kinetic energy wavenumber spectrum to have a power-law regime different than the classic regimes of k - 5 / 3 and k - 3 , and propose a new energy spectrum to interpret the non-classic regime.",2014-12-01,NA,AGU Fall Meeting Abstracts,https://openalex.org/V4306501062,NA,,NA,NA,NA,2014,NA,FALSE,0,,2014,https://api.openalex.org/works?filter=cites:W2995655918,,NA,NA,,,
